Experimentos de degradación de PLÁSTICO LDPE						Experimentos de degradación de PLÁSTICO LDPE pretratado con luz UV				
Wavenumber	LDPE C - control	A15F	A18A	A30C		Wavenumber	LDPE UV - Control	A15F	A18A	A30C
2310.949459	2.51E-04	4.28E-05	1.42E-04	1.63E-04		2310.949459	7.81E-05	1.45E-04	0.002027728	1.33E-05
2312.813128	2.35E-04	3.84E-05	1.04E-04	1.68E-04		2312.813128	4.75E-05	1.62E-04	0.002160492	1.54E-05
2314.676797	2.26E-04	3.60E-05	6.77E-05	1.36E-04		2314.676797	3.71E-05	1.54E-04	0.002314934	5.59E-06
2316.540466	2.16E-04	6.90E-05	2.85E-05	1.06E-04		2316.540466	7.51E-05	1.07E-04	0.002501593	2.82E-06
2318.404135	1.85E-04	1.06E-04	2.47E-05	1.02E-04		2318.404135	8.19E-05	2.41E-05	0.002702371	2.09E-05
2320.267804	1.90E-04	1.42E-04	1.00E-04	1.30E-04		2320.267804	9.28E-05	5.91E-05	0.002884837	6.15E-05
2322.131473	1.84E-04	1.32E-04	1.13E-04	1.68E-04		2322.131473	1.04E-04	8.90E-05	0.00303628	8.64E-05
2323.995142	1.69E-04	1.44E-04	1.69E-04	1.78E-04		2323.995142	1.25E-04	1.90E-04	0.003265496	1.26E-04
2325.85881	1.72E-04	1.79E-04	2.43E-04	1.76E-04		2325.85881	1.50E-04	3.05E-04	0.003484605	1.55E-04
2327.722479	1.79E-04	2.24E-04	3.08E-04	1.68E-04		2327.722479	1.56E-04	4.09E-04	0.003707947	1.79E-04
2329.586148	2.00E-04	2.78E-04	3.64E-04	1.32E-04		2329.586148	1.93E-04	5.12E-04	0.003938057	1.78E-04
2331.449817	2.25E-04	3.20E-04	4.10E-04	9.75E-05		2331.449817	2.54E-04	6.25E-04	0.004171983	1.79E-04
2333.313486	2.18E-04	3.44E-04	4.64E-04	7.92E-05		2333.313486	2.73E-04	7.10E-04	0.004389475	1.91E-04
2335.177155	2.05E-04	3.45E-04	5.32E-04	7.04E-05		2335.177155	2.73E-04	7.98E-04	0.004597649	2.41E-04
2337.040824	1.87E-04	3.31E-04	5.79E-04	6.32E-05		2337.040824	2.75E-04	8.84E-04	0.004766884	2.93E-04
2338.904493	1.41E-04	3.35E-04	6.20E-04	4.95E-05		2338.904493	2.38E-04	9.64E-04	0.004923659	3.23E-04
2340.768162	9.71E-05	3.45E-04	6.61E-04	4.45E-05		2340.768162	1.88E-04	0.001029283	0.005071868	3.51E-04
2342.631831	7.86E-05	3.45E-04	6.78E-04	3.77E-05		2342.631831	1.51E-04	0.001081231	0.005194247	3.73E-04
2344.4955	4.24E-05	3.07E-04	6.56E-04	1.60E-05		2344.4955	9.34E-05	0.001088695	0.005232186	3.74E-04
2346.359169	3.12E-05	2.75E-04	6.33E-04	4.51E-06		2346.359169	2.38E-05	0.001083978	0.005219486	3.69E-04
2348.222837	8.63E-05	2.46E-04	5.99E-04	2.71E-05		2348.222837	1.24E-06	0.001054744	0.005171182	3.33E-04
2350.086506	1.04E-04	2.01E-04	5.62E-04	4.45E-05		2350.086506	1.58E-06	0.001006243	0.005095274	2.98E-04
2351.950175	1.63E-04	1.64E-04	5.39E-04	7.09E-05		2351.950175	6.40E-05	9.39E-04	0.004986604	2.72E-04
2353.813844	2.35E-04	1.29E-04	5.22E-04	9.83E-05		2353.813844	1.53E-04	8.75E-04	0.004877603	2.41E-04
2355.677513	2.41E-04	8.62E-05	4.69E-04	1.19E-04		2355.677513	1.67E-04	8.09E-04	0.004761839	2.02E-04
2357.541182	2.03E-04	5.53E-05	4.18E-04	1.43E-04		2357.541182	1.31E-04	7.59E-04	0.00464483	1.63E-04
2359.404851	2.13E-04	4.13E-05	3.84E-04	1.79E-04		2359.404851	1.45E-04	7.08E-04	0.004501996	1.14E-04
2361.26852	2.67E-04	3.49E-05	3.58E-04	2.00E-04		2361.26852	1.99E-04	6.39E-04	0.004334666	6.92E-05
2363.132189	2.94E-04	1.79E-05	3.18E-04	2.13E-04		2363.132189	2.10E-04	5.41E-04	0.00416006	4.50E-05
2364.995858	2.72E-04	6.00E-06	2.80E-04	2.42E-04		2364.995858	1.93E-04	4.46E-04	0.003985444	3.84E-05
2366.859527	2.24E-04	7.85E-06	2.41E-04	2.47E-04		2366.859527	1.64E-04	3.48E-04	0.003785119	2.02E-05
2368.723196	1.67E-04	1.83E-05	2.23E-04	2.37E-04		2368.723196	9.44E-05	2.91E-04	0.003602056	3.56E-06
2370.586864	1.49E-04	3.94E-05	1.79E-04	2.26E-04		2370.586864	6.47E-05	2.36E-04	0.003399496	3.10E-06
2372.450533	1.70E-04	7.17E-05	9.26E-05	2.17E-04		2372.450533	7.75E-05	1.45E-04	0.003149674	2.75E-05
2374.314202	1.41E-04	9.13E-05	1.36E-06	2.02E-04		2374.314202	5.88E-05	5.52E-05	0.002912829	6.19E-05
2376.177871	8.06E-05	9.67E-05	4.61E-05	1.76E-04		2376.177871	1.43E-05	2.48E-05	0.002696026	9.07E-05
2378.04154	7.49E-05	9.91E-05	8.13E-05	1.59E-04		2378.04154	1.11E-05	7.90E-05	0.00249485	9.90E-05
2379.905209	1.01E-04	7.64E-05	7.93E-05	1.49E-04		2379.905209	2.15E-05	8.53E-05	0.002317668	8.04E-05
2381.768878	9.78E-05	7.97E-05	1.14E-04	1.38E-04		2381.768878	7.56E-06	1.65E-04	0.002054548	9.95E-05
2383.632547	7.96E-05	1.29E-04	2.09E-04	1.13E-04		2383.632547	2.06E-06	2.94E-04	0.001762042	1.24E-04
2385.496216	7.04E-05	1.55E-04	2.99E-04	8.66E-05		2385.496216	1.17E-05	3.73E-04	0.001530645	1.07E-04
2387.359885	3.90E-05	1.36E-04	3.18E-04	6.92E-05		2387.359885	9.35E-07	3.93E-04	0.001352035	8.27E-05
2389.223554	1.66E-05	1.32E-04	3.10E-04	4.35E-05		2389.223554	4.26E-06	4.28E-04	0.001163985	7.11E-05
2391.087223	1.25E-05	1.48E-04	3.16E-04	6.53E-06		2391.087223	2.12E-05	4.67E-04	9.56E-04	7.81E-05
2392.950891	7.14E-06	1.49E-04	3.37E-04	6.44E-05		2392.950891	3.68E-05	5.22E-04	7.31E-04	9.60E-05
2394.81456	1.41E-05	1.53E-04	3.62E-04	1.09E-04		2394.81456	6.05E-05	6.04E-04	4.94E-04	8.79E-05
2396.678229	5.25E-05	1.80E-04	4.18E-04	1.45E-04		2396.678229	9.06E-05	7.34E-04	2.38E-04	7.76E-05
2398.541898	4.92E-05	2.01E-04	4.70E-04	1.68E-04		2398.541898	9.00E-05	8.74E-04	1.35E-05	1.04E-04
2400.405567	1.33E-05	2.01E-04	4.67E-04	1.84E-04		2400.405567	8.30E-05	9.40E-04	2.04E-04	1.40E-04
2402.269236	3.02E-05	1.95E-04	4.48E-04	1.80E-04		2402.269236	5.29E-05	9.38E-04	3.33E-04	1.54E-04
2404.132905	7.56E-05	1.72E-04	4.37E-04	1.56E-04		2404.132905	1.04E-05	9.10E-04	4.39E-04	1.88E-04
2405.996574	1.09E-04	1.62E-04	4.48E-04	1.39E-04		2405.996574	6.40E-05	8.69E-04	5.37E-04	2.13E-04
2407.860243	1.20E-04	1.67E-04	4.47E-04	1.29E-04		2407.860243	9.12E-05	8.21E-04	5.96E-04	2.33E-04
2409.723912	9.70E-05	1.50E-04	4.16E-04	1.35E-04		2409.723912	1.00E-04	7.56E-04	6.10E-04	2.34E-04
2411.587581	1.11E-04	1.09E-04	3.63E-04	1.45E-04		2411.587581	1.29E-04	6.62E-04	5.88E-04	2.06E-04
2413.45125	1.56E-04	4.54E-05	3.15E-04	1.50E-04		2413.45125	1.65E-04	5.88E-04	5.65E-04	1.85E-04
2415.314919	1.71E-04	7.38E-06	2.85E-04	1.53E-04		2415.314919	1.63E-04	5.08E-04	5.18E-04	1.53E-04
2417.178587	1.73E-04	6.71E-05	1.69E-04	1.58E-04		2417.178587	1.62E-04	3.62E-04	4.15E-04	1.04E-04
2419.042256	2.03E-04	1.07E-04	8.36E-05	1.46E-04		2419.042256	1.68E-04	2.74E-04	3.55E-04	1.01E-04
2420.905925	1.96E-04	9.51E-05	7.60E-05	1.14E-04		2420.905925	1.49E-04	2.05E-04	2.81E-04	9.19E-05
2422.769594	1.51E-04	3.35E-05	1.09E-04	8.15E-05		2422.769594	1.18E-04	1.46E-04	2.23E-04	6.94E-05
2424.633263	1.30E-04	1.04E-05	1.04E-04	7.55E-05		2424.633263	1.26E-04	7.03E-05	1.63E-04	1.93E-05
2426.496932	9.89E-05	2.17E-05	7.35E-05	7.82E-05		2426.496932	1.05E-04	4.39E-06	9.63E-05	2.76E-05
2428.360601	5.93E-05	1.11E-05	6.00E-05	8.70E-05		2428.360601	7.16E-05	4.54E-05	4.07E-05	6.93E-05
2430.22427	5.26E-05	5.03E-07	4.99E-05	9.33E-05		2430.22427	5.35E-05	8.22E-05	7.18E-06	9.08E-05
2432.087939	4.51E-05	4.03E-07	2.26E-05	6.95E-05		2432.087939	3.82E-05	1.14E-04	2.70E-05	8.64E-05
2433.951608	9.81E-06	1.56E-05	5.74E-06	3.73E-05		2433.951608	1.07E-06	1.28E-04	3.49E-05	6.99E-05
2435.815277	3.33E-05	1.99E-05	2.08E-05	6.68E-06		2435.815277	2.92E-05	1.43E-04	2.32E-05	6.16E-05
2437.678946	6.76E-05	1.14E-05	4.34E-05	1.31E-05		2437.678946	3.99E-05	1.29E-04	1.19E-06	5.77E-05
2439.542614	7.95E-05	1.19E-05	5.15E-05	2.70E-05		2439.542614	4.76E-05	1.08E-04	1.51E-05	5.50E-05
2441.406283	9.34E-05	4.08E-05	3.14E-05	6.14E-05		2441.406283	1.14E-04	8.51E-05	3.95E-05	1.59E-05
2443.269952	1.33E-04	6.23E-05	1.70E-05	8.50E-05		2443.269952	1.90E-04	8.39E-05	4.92E-05	6.44E-06
2445.133621	1.79E-04	6.66E-05	1.47E-05	9.60E-05		2445.133621	2.41E-04	7.88E-05	5.29E-05	1.01E-05
2446.99729	2.14E-04	7.69E-05	1.10E-05	1.12E-04		2446.99729	2.70E-04	7.06E-05	5.05E-05	2.02E-05
2448.860959	2.44E-04	7.10E-05	8.57E-06	1.29E-04		2448.860959	2.74E-04	4.34E-05	5.70E-05	3.89E-05
2450.724628	2.42E-04	4.98E-05	4.11E-05	1.25E-04		2450.724628	2.55E-04	3.27E-05	6.13E-05	3.92E-05
2452.588297	2.55E-04	5.06E-05	5.63E-05	1.19E-04		2452.588297	2.69E-04	2.38E-05	6.88E-05	3.86E-05
2454.451966	2.74E-04	5.67E-05	4.71E-05	1.24E-04		2454.451966	2.86E-04	6.76E-06	6.47E-05	3.86E-05
2456.315635	2.61E-04	6.25E-05	4.04E-05	1.46E-04		2456.315635	2.73E-04	4.06E-06	5.62E-05	4.20E-05
2458.179304	2.32E-04	5.28E-05	5.57E-05	1.58E-04		2458.179304	2.44E-04	4.31E-06	4.03E-05	4.90E-05
2460.042973	2.03E-04	5.56E-05	3.41E-05	1.61E-04		2460.042973	2.06E-04	9.65E-06	5.87E-05	6.63E-05
2461.906641	1.83E-04	7.58E-05	7.92E-06	1.69E-04		2461.906641	1.65E-04	1.47E-05	8.58E-05	5.96E-05
2463.77031	1.84E-04	8.66E-05	4.44E-05	1.62E-04		2463.77031	1.53E-04	2.73E-05	1.19E-04	4.42E-05
2465.633979	1.86E-04	6.84E-05	5.81E-05	1.39E-04		2465.633979	1.49E-04	4.31E-05	1.26E-04	1.36E-05
2467.497648	1.52E-04	4.98E-05	4.87E-05	1.15E-04		2467.497648	1.34E-04	4.80E-05	9.03E-05	1.93E-05
2469.361317	1.30E-04	4.97E-05	2.21E-05	1.13E-04		2469.361317	1.20E-04	3.20E-05	4.77E-05	2.68E-05
2471.224986	1.29E-04	2.36E-05	1.33E-06	1.25E-04		2471.224986	1.09E-04	2.13E-06	4.08E-05	1.46E-06
2473.088655	1.13E-04	6.07E-06	1.50E-05	1.19E-04		2473.088655	8.50E-05	2.07E-05	2.46E-05	1.28E-05
2474.952324	8.80E-05	1.30E-05	1.50E-05	1.08E-04		2474.952324	5.66E-05	6.65E-06	1.49E-05	3.89E-05
2476.815993	6.24E-05	3.73E-05	1.58E-05	9.92E-05		2476.815993	3.23E-05	5.33E-06	5.76E-06	7.05E-05
2478.679662	3.00E-05	2.48E-05	2.51E-05	9.85E-05		2478.679662	6.74E-06	1.46E-06	3.29E-06	9.40E-05
2480.543331	2.43E-06	3.83E-06	7.51E-05	8.46E-05		2480.543331	2.28E-05	3.56E-05	3.66E-05	8.46E-05
2482.407	1.72E-06	9.93E-06	1.08E-04	6.24E-05		2482.407	1.45E-05	5.73E-05	6.03E-05	5.85E-05
2484.270669	2.21E-05	6.99E-06	1.21E-04	3.42E-05		2484.270669	9.75E-06	8.16E-05	8.37E-05	3.38E-05
2486.134337	7.04E-05	2.68E-05	1.25E-04	1.59E-05		2486.134337	3.62E-05	1.03E-04	9.25E-05	2.51E-05
2487.998006	9.46E-05	5.29E-05	1.25E-04	2.79E-06		2487.998006	7.64E-05	1.14E-04	9.11E-05	1.66E-05
2489.861675	8.72E-05	6.03E-05	1.20E-04	1.53E-05		2489.861675	9.18E-05	1.25E-04	9.91E-05	3.16E-05
2491.725344	1.44E-04	6.91E-05	1.18E-04	1.58E-05		2491.725344	1.17E-04	1.53E-04	1.22E-04	6.35E-05
2493.589013	2.50E-04	6.69E-05	1.04E-04	2.87E-05		2493.589013	1.94E-04	1.77E-04	1.31E-04	7.19E-05
2495.452682	3.33E-04	6.21E-05	1.02E-04	5.86E-05		2495.452682	2.66E-04	2.08E-04	1.60E-04	3.77E-05
2497.316351	3.43E-04	6.14E-05	9.52E-05	8.37E-05		2497.316351	2.84E-04	2.20E-04	1.80E-04	1.06E-05
2499.18002	3.39E-04	9.06E-05	9.67E-05	1.10E-04		2499.18002	2.94E-04	2.29E-04	1.90E-04	1.90E-05
2501.043689	3.47E-04	1.36E-04	1.13E-04	1.31E-04		2501.043689	3.32E-04	2.31E-04	1.96E-04	3.95E-05
2502.907358	3.17E-04	1.80E-04	1.24E-04	1.56E-04		2502.907358	3.12E-04	2.42E-04	2.10E-04	7.29E-05
2504.771027	2.78E-04	2.18E-04	1.29E-04	1.72E-04		2504.771027	2.52E-04	2.34E-04	2.27E-04	1.09E-04
2506.634696	2.90E-04	2.30E-04	1.42E-04	1.94E-04		2506.634696	2.32E-04	2.36E-04	2.49E-04	1.55E-04
2508.498364	3.31E-04	2.05E-04	1.32E-04	2.22E-04		2508.498364	2.63E-04	2.35E-04	2.37E-04	1.82E-04
2510.362033	3.49E-04	1.88E-04	1.29E-04	2.23E-04		2510.362033	2.80E-04	2.25E-04	2.22E-04	1.74E-04
2512.225702	3.41E-04	1.79E-04	1.11E-04	1.92E-04		2512.225702	2.75E-04	2.06E-04	2.06E-04	1.44E-04
2514.089371	3.09E-04	1.56E-04	7.32E-05	1.66E-04		2514.089371	2.61E-04	1.90E-04	1.94E-04	1.27E-04
2515.95304	2.76E-04	1.36E-04	4.08E-05	1.66E-04		2515.95304	2.49E-04	1.61E-04	1.64E-04	1.25E-04
2517.816709	2.65E-04	1.45E-04	5.29E-05	1.63E-04		2517.816709	2.46E-04	1.56E-04	1.57E-04	1.33E-04
2519.680378	2.58E-04	1.29E-04	4.91E-05	1.51E-04		2519.680378	2.44E-04	1.28E-04	1.33E-04	1.29E-04
2521.544047	2.69E-04	1.09E-04	5.33E-05	1.38E-04		2521.544047	2.57E-04	1.06E-04	1.09E-04	1.25E-04
2523.407716	2.51E-04	1.16E-04	7.69E-05	1.10E-04		2523.407716	2.20E-04	1.04E-04	9.34E-05	1.20E-04
2525.271385	1.59E-04	1.30E-04	1.06E-04	9.04E-05		2525.271385	1.46E-04	1.10E-04	8.65E-05	1.18E-04
2527.135054	1.05E-04	1.36E-04	1.09E-04	1.05E-04		2527.135054	1.08E-04	1.01E-04	7.15E-05	1.27E-04
2528.998723	8.78E-05	1.39E-04	1.04E-04	1.27E-04		2528.998723	7.87E-05	9.20E-05	6.55E-05	1.54E-04
2530.862391	3.96E-06	1.14E-04	6.19E-05	1.29E-04		2530.862391	2.19E-05	5.90E-05	4.28E-05	1.62E-04
2532.72606	6.30E-05	6.09E-05	1.26E-05	1.07E-04		2532.72606	1.17E-04	1.77E-05	1.53E-06	1.44E-04
2534.589729	9.38E-05	1.25E-05	3.48E-05	7.31E-05		2534.589729	1.59E-04	2.91E-05	5.14E-05	1.06E-04
2536.453398	1.24E-04	4.76E-06	4.94E-05	4.46E-05		2536.453398	1.57E-04	4.74E-05	7.58E-05	8.61E-05
2538.317067	1.44E-04	1.21E-06	4.09E-05	1.43E-05		2538.317067	1.58E-04	6.85E-05	9.64E-05	6.86E-05
2540.180736	1.62E-04	2.10E-05	3.41E-05	6.70E-06		2540.180736	1.55E-04	9.42E-05	1.13E-04	5.29E-05
2542.044405	2.01E-04	2.28E-05	2.79E-05	1.15E-05		2542.044405	1.72E-04	1.09E-04	1.19E-04	3.32E-05
2543.908074	2.24E-04	2.99E-05	2.33E-05	1.02E-05		2543.908074	1.99E-04	1.01E-04	1.11E-04	2.14E-05
2545.771743	2.46E-04	6.38E-05	5.39E-05	2.08E-05		2545.771743	2.25E-04	1.14E-04	1.11E-04	2.60E-06
2547.635412	2.28E-04	7.92E-05	6.96E-05	4.13E-05		2547.635412	1.98E-04	1.27E-04	1.08E-04	3.82E-06
2549.499081	1.91E-04	1.03E-04	8.93E-05	6.07E-05		2549.499081	1.41E-04	1.52E-04	1.23E-04	1.71E-05
2551.36275	1.76E-04	1.43E-04	1.28E-04	7.42E-05		2551.36275	9.17E-05	1.93E-04	1.68E-04	2.74E-05
2553.226418	1.80E-04	1.81E-04	1.77E-04	1.15E-04		2553.226418	6.53E-05	2.34E-04	2.33E-04	5.21E-06
2555.090087	1.85E-04	1.93E-04	1.91E-04	1.42E-04		2555.090087	5.21E-05	2.32E-04	2.56E-04	2.30E-05
2556.953756	2.08E-04	1.85E-04	1.74E-04	1.31E-04		2556.953756	8.70E-05	2.15E-04	2.43E-04	4.88E-05
2558.817425	2.41E-04	1.83E-04	1.55E-04	1.15E-04		2558.817425	1.55E-04	2.04E-04	2.11E-04	6.77E-05
2560.681094	2.42E-04	1.89E-04	1.46E-04	1.24E-04		2560.681094	1.71E-04	2.01E-04	1.86E-04	1.08E-04
2562.544763	2.28E-04	1.96E-04	1.29E-04	1.50E-04		2562.544763	1.40E-04	1.93E-04	1.80E-04	1.66E-04
2564.408432	2.33E-04	2.02E-04	1.16E-04	1.68E-04		2564.408432	1.46E-04	1.95E-04	1.85E-04	2.13E-04
2566.272101	2.67E-04	1.99E-04	9.63E-05	1.74E-04		2566.272101	1.84E-04	1.86E-04	1.58E-04	2.24E-04
2568.13577	2.84E-04	1.91E-04	7.38E-05	1.88E-04		2568.13577	2.15E-04	1.74E-04	1.35E-04	2.32E-04
2569.999439	2.45E-04	1.81E-04	6.63E-05	1.97E-04		2569.999439	1.89E-04	1.57E-04	1.25E-04	2.29E-04
2571.863108	2.18E-04	1.68E-04	7.16E-05	1.90E-04		2571.863108	1.83E-04	1.42E-04	1.15E-04	2.05E-04
2573.726777	2.32E-04	1.54E-04	5.35E-05	1.73E-04		2573.726777	2.09E-04	1.09E-04	8.57E-05	1.71E-04
2575.590446	2.20E-04	1.63E-04	6.34E-05	1.68E-04		2575.590446	2.14E-04	1.02E-04	8.57E-05	1.84E-04
2577.454114	1.79E-04	1.57E-04	8.09E-05	1.70E-04		2577.454114	1.60E-04	1.01E-04	1.00E-04	2.13E-04
2579.317783	1.80E-04	1.28E-04	9.10E-05	1.74E-04		2579.317783	1.32E-04	9.03E-05	1.06E-04	2.30E-04
2581.181452	1.75E-04	1.17E-04	8.67E-05	1.71E-04		2581.181452	1.08E-04	7.16E-05	8.22E-05	2.16E-04
2583.045121	1.40E-04	1.12E-04	7.33E-05	1.63E-04		2583.045121	7.02E-05	6.03E-05	4.93E-05	1.96E-04
2584.90879	9.75E-05	9.74E-05	5.65E-05	1.49E-04		2584.90879	3.04E-05	6.09E-05	2.06E-05	1.70E-04
2586.772459	7.14E-05	9.06E-05	5.09E-05	1.42E-04		2586.772459	1.91E-05	6.62E-05	1.42E-07	1.39E-04
2588.636128	7.99E-05	7.18E-05	2.75E-05	1.36E-04		2588.636128	4.12E-05	3.91E-05	3.49E-05	1.11E-04
2590.499797	9.35E-05	4.98E-05	1.05E-05	1.32E-04		2590.499797	4.05E-05	1.46E-05	4.82E-05	1.03E-04
2592.363466	7.49E-05	2.20E-05	2.34E-06	1.19E-04		2592.363466	1.95E-05	5.42E-07	5.93E-05	8.72E-05
2594.227135	4.51E-05	5.50E-06	9.98E-06	9.98E-05		2594.227135	1.30E-05	1.37E-05	7.92E-05	6.29E-05
2596.090804	3.73E-06	3.64E-05	4.13E-05	6.27E-05		2596.090804	1.41E-05	4.54E-05	1.14E-04	2.68E-05
2597.954473	4.91E-05	4.17E-05	5.50E-05	3.04E-05		2597.954473	7.57E-06	5.66E-05	1.27E-04	1.42E-06
2599.818141	9.00E-05	2.19E-05	5.12E-05	1.13E-05		2599.818141	3.73E-05	6.55E-05	1.13E-04	1.43E-05
2601.68181	1.39E-04	1.53E-05	5.09E-05	6.15E-06		2601.68181	9.26E-05	6.94E-05	9.80E-05	7.08E-06
2603.545479	1.83E-04	4.10E-05	7.55E-05	1.07E-05		2603.545479	1.37E-04	9.13E-05	1.23E-04	1.71E-05
2605.409148	1.69E-04	6.91E-05	1.01E-04	1.17E-05		2605.409148	1.22E-04	1.28E-04	1.54E-04	4.20E-05
2607.272817	1.27E-04	8.18E-05	1.04E-04	2.22E-05		2607.272817	9.37E-05	1.54E-04	1.63E-04	7.13E-05
2609.136486	1.15E-04	8.85E-05	9.85E-05	3.30E-05		2609.136486	8.85E-05	1.57E-04	1.49E-04	8.91E-05
2611.000155	1.35E-04	1.02E-04	1.08E-04	3.88E-05		2611.000155	9.96E-05	1.59E-04	1.38E-04	9.40E-05
2612.863824	1.49E-04	1.18E-04	1.06E-04	4.82E-05		2612.863824	1.00E-04	1.47E-04	1.30E-04	1.03E-04
2614.727493	1.38E-04	1.39E-04	1.02E-04	6.17E-05		2614.727493	7.24E-05	1.44E-04	1.34E-04	1.16E-04
2616.591162	1.09E-04	1.42E-04	8.45E-05	8.32E-05		2616.591162	3.99E-05	1.43E-04	1.25E-04	1.24E-04
2618.454831	9.34E-05	1.38E-04	7.27E-05	1.05E-04		2618.454831	4.12E-05	1.47E-04	1.22E-04	1.37E-04
2620.3185	1.14E-04	1.40E-04	6.17E-05	1.20E-04		2620.3185	5.53E-05	1.39E-04	1.14E-04	1.45E-04
2622.182168	1.16E-04	1.42E-04	5.58E-05	1.31E-04		2622.182168	4.46E-05	1.30E-04	1.05E-04	1.59E-04
2624.045837	1.08E-04	1.34E-04	4.42E-05	1.30E-04		2624.045837	4.00E-05	1.08E-04	8.40E-05	1.59E-04
2625.909506	1.61E-04	1.20E-04	4.16E-05	1.33E-04		2625.909506	9.25E-05	8.44E-05	6.38E-05	1.47E-04
2627.773175	1.98E-04	1.16E-04	3.33E-05	1.58E-04		2627.773175	1.32E-04	7.65E-05	4.42E-05	1.46E-04
2629.636844	1.87E-04	1.31E-04	4.62E-05	1.88E-04		2629.636844	1.23E-04	1.05E-04	4.95E-05	1.62E-04
2631.500513	1.88E-04	1.31E-04	5.71E-05	2.18E-04		2631.500513	1.20E-04	1.16E-04	5.52E-05	1.81E-04
2633.364182	1.95E-04	1.30E-04	5.51E-05	2.54E-04		2633.364182	1.28E-04	1.18E-04	5.91E-05	2.03E-04
2635.227851	1.79E-04	1.35E-04	4.69E-05	2.77E-04		2635.227851	1.12E-04	1.19E-04	6.04E-05	2.10E-04
2637.09152	1.95E-04	1.33E-04	4.78E-05	2.81E-04		2637.09152	1.32E-04	1.18E-04	6.55E-05	2.13E-04
2638.955189	2.39E-04	1.30E-04	5.34E-05	2.78E-04		2638.955189	1.89E-04	1.18E-04	7.04E-05	2.21E-04
2640.818858	2.67E-04	1.37E-04	6.21E-05	2.77E-04		2640.818858	2.22E-04	1.29E-04	7.36E-05	2.40E-04
2642.682527	2.37E-04	1.26E-04	4.92E-05	2.63E-04		2642.682527	2.23E-04	1.22E-04	5.35E-05	2.29E-04
2644.546196	1.93E-04	1.17E-04	4.99E-05	2.41E-04		2644.546196	2.13E-04	1.17E-04	2.84E-05	1.89E-04
2646.409864	1.65E-04	1.35E-04	6.86E-05	2.19E-04		2646.409864	1.79E-04	1.27E-04	2.59E-05	1.43E-04
2648.273533	1.36E-04	1.42E-04	8.07E-05	2.22E-04		2648.273533	1.25E-04	1.35E-04	4.32E-05	1.27E-04
2650.137202	1.09E-04	1.16E-04	6.39E-05	2.30E-04		2650.137202	8.35E-05	1.08E-04	3.97E-05	1.26E-04
2652.000871	1.04E-04	9.05E-05	4.08E-05	2.20E-04		2652.000871	8.45E-05	7.21E-05	2.81E-05	1.18E-04
2653.86454	9.45E-05	7.23E-05	2.58E-05	1.89E-04		2653.86454	1.02E-04	4.51E-05	1.88E-05	9.12E-05
2655.728209	5.74E-05	5.65E-05	2.41E-05	1.69E-04		2655.728209	7.35E-05	3.07E-05	1.42E-05	6.41E-05
2657.591878	2.70E-05	6.01E-05	2.52E-05	1.51E-04		2657.591878	3.96E-05	2.86E-05	1.83E-05	4.43E-05
2659.455547	1.46E-05	7.29E-05	3.53E-05	1.26E-04		2659.455547	4.38E-05	3.91E-05	3.02E-05	3.18E-05
2661.319216	1.49E-05	6.12E-05	4.26E-05	9.51E-05		2661.319216	2.12E-05	2.28E-05	1.44E-05	9.03E-06
2663.182885	4.65E-05	3.29E-05	3.36E-05	6.22E-05		2663.182885	7.96E-06	1.07E-06	1.24E-05	2.50E-05
2665.046554	4.94E-05	4.64E-06	5.52E-06	2.78E-05		2665.046554	1.76E-05	2.85E-05	4.41E-05	5.80E-05
2666.910223	4.87E-05	1.50E-05	9.95E-06	8.50E-07		2666.910223	1.67E-05	5.75E-05	7.24E-05	8.55E-05
2668.773891	6.17E-05	3.10E-05	2.46E-05	2.72E-05		2668.773891	3.34E-05	8.36E-05	9.78E-05	1.13E-04
2670.63756	5.97E-05	4.10E-05	3.20E-05	5.98E-05		2670.63756	3.03E-05	1.04E-04	1.02E-04	1.28E-04
2672.501229	5.21E-05	5.80E-05	4.83E-05	8.29E-05		2672.501229	2.25E-05	1.34E-04	1.07E-04	1.33E-04
2674.364898	5.54E-05	7.43E-05	5.80E-05	1.05E-04		2674.364898	3.18E-05	1.48E-04	1.06E-04	1.43E-04
2676.228567	7.25E-05	6.69E-05	4.75E-05	1.25E-04		2676.228567	5.93E-05	1.46E-04	9.38E-05	1.53E-04
2678.092236	6.27E-05	4.73E-05	2.04E-05	1.38E-04		2678.092236	6.38E-05	1.28E-04	7.24E-05	1.53E-04
2679.955905	2.14E-05	4.12E-05	8.82E-06	1.48E-04		2679.955905	5.25E-05	1.08E-04	6.02E-05	1.55E-04
2681.819574	1.64E-05	5.06E-05	9.34E-06	1.51E-04		2681.819574	5.71E-05	8.90E-05	5.89E-05	1.49E-04
2683.683243	3.41E-05	5.95E-05	1.14E-05	1.47E-04		2683.683243	6.16E-05	8.76E-05	6.80E-05	1.39E-04
2685.546912	2.43E-05	4.89E-05	9.31E-06	1.39E-04		2685.546912	3.11E-05	7.90E-05	6.16E-05	1.21E-04
2687.410581	1.89E-05	3.83E-05	8.70E-06	1.27E-04		2687.410581	2.07E-05	6.34E-05	5.13E-05	1.01E-04
2689.27425	2.56E-05	4.14E-05	1.16E-05	1.16E-04		2689.27425	4.06E-05	5.78E-05	4.81E-05	8.60E-05
